User, Item, Rating, daytime:evening, daytime:night, daytime:afternoon, daytime:morning
238,5788,1,1,0,0,0
41,2160,1,1,0,0,0
146,777,1,0,1,0,0
20,5412,1,0,1,0,0
276,51,1,0,0,0,1
265,6296,1,0,0,1,0
24,2193,1,0,0,0,1
18,4293,1,0,0,1,0
295,227,1,1,0,0,0
244,4134,1,0,1,0,0
302,788,1,0,0,0,1
268,4238,1,0,0,0,1
305,2937,1,1,0,0,0
26,3260,1,0,0,0,1
177,3166,1,0,0,0,1
48,1424,1,0,1,0,0
328,3525,1,0,0,1,0
165,3208,1,0,0,0,1
274,5759,1,0,0,0,1
149,5783,1,0,1,0,0
128,4966,1,0,0,0,1
270,2940,1,0,0,0,1
231,6778,1,0,0,0,1
284,1017,1,1,0,0,0
223,2724,1,0,0,1,0
77,179,1,0,0,1,0
305,4115,1,0,1,0,0
210,1604,1,0,0,1,0
40,872,1,0,0,0,1
262,2268,1,0,0,0,1
243,2514,1,1,0,0,0
331,4582,1,0,0,0,1
315,2155,1,0,1,0,0
72,603,1,1,0,0,0
80,1365,1,0,0,1,0
41,1968,1,0,0,0,1
331,363,1,0,0,1,0
135,6059,1,0,1,0,0
165,5595,1,0,0,0,1
97,799,1,0,0,1,0
5,4627,1,0,1,0,0
128,1736,1,1,0,0,0
198,852,1,0,0,1,0
309,1092,1,0,1,0,0
33,7266,1,0,0,1,0
149,6371,1,0,0,0,1
288,3773,1,1,0,0,0
125,1860,1,0,0,0,1
270,3925,1,1,0,0,0
247,3759,1,0,1,0,0
15,2177,1,0,1,0,0
169,2484,1,0,0,0,1
6,1302,1,1,0,0,0
253,303,1,0,0,0,1
217,6148,1,0,0,1,0
67,1428,1,0,0,1,0
48,119,1,0,0,1,0
83,4325,1,0,0,1,0
77,5836,1,1,0,0,0
120,2157,1,0,0,1,0
194,2545,1,0,0,0,1
250,3019,1,0,0,0,1
50,3165,1,1,0,0,0
223,7131,1,1,0,0,0
330,713,1,0,0,0,1
198,4117,1,1,0,0,0
41,3003,1,0,0,1,0
278,2132,1,0,0,0,1
96,4856,1,0,0,1,0
8,2653,1,0,0,0,1
242,2082,1,0,0,1,0
280,3517,1,1,0,0,0
40,1649,1,0,0,0,1
176,4438,1,0,0,1,0
258,2206,1,0,0,0,1
77,4909,1,0,1,0,0
253,1655,1,1,0,0,0
328,1955,1,1,0,0,0
48,1175,1,0,1,0,0
1,1095,1,0,1,0,0
172,2477,1,0,0,1,0
93,1166,1,1,0,0,0
143,2860,1,0,1,0,0
41,1571,1,0,1,0,0
221,453,1,1,0,0,0
10,716,1,0,0,0,1
32,3713,1,0,0,1,0
331,2679,1,0,0,0,1
268,1205,1,0,0,1,0
222,1420,1,0,1,0,0
30,3239,1,0,1,0,0
306,563,1,0,0,0,1
207,2079,1,1,0,0,0
268,5160,1,0,0,0,1
232,5636,1,0,1,0,0
186,5343,1,1,0,0,0
316,6663,1,0,0,0,1
268,3111,1,0,1,0,0
221,6043,1,1,0,0,0
149,3875,1,0,1,0,0
200,2476,1,1,0,0,0
284,4100,1,1,0,0,0
284,3992,1,0,1,0,0
102,6072,1,0,0,0,1
315,399,1,0,0,0,1
30,5288,1,0,0,1,0
316,2457,1,0,0,0,1
165,4527,1,0,0,1,0
53,1913,1,0,1,0,0
288,1528,1,1,0,0,0
305,2688,1,0,1,0,0
278,2528,1,0,0,0,1
276,3561,1,0,1,0,0
157,75,1,1,0,0,0
277,2689,1,0,0,1,0
148,1395,1,0,0,0,1
30,2253,1,1,0,0,0
41,380,1,0,0,1,0
184,6630,1,0,0,1,0
315,3723,1,0,1,0,0
131,5293,1,0,0,1,0
278,5024,1,0,0,0,1
194,3868,1,0,1,0,0
295,7049,1,0,1,0,0
156,341,1,0,0,0,1
43,2300,1,1,0,0,0
233,412,1,0,0,0,1
37,1260,1,0,0,1,0
309,1341,1,0,0,1,0
149,4465,1,0,0,0,1
228,2041,1,1,0,0,0
7,4122,1,0,0,1,0
22,5053,1,0,0,0,1
295,6794,1,0,0,0,1
6,3351,1,0,1,0,0
49,1494,1,1,0,0,0
284,6404,1,0,1,0,0
231,1108,1,1,0,0,0
24,1125,1,0,1,0,0
40,3552,1,1,0,0,0
159,245,1,1,0,0,0
329,1914,1,0,0,0,1
316,6913,1,0,1,0,0
118,1142,1,0,1,0,0
251,6172,1,0,0,1,0
6,1052,1,0,0,1,0
172,310,1,0,1,0,0
41,6624,1,1,0,0,0
186,6271,1,0,0,1,0
198,2935,1,0,0,1,0
241,38,1,0,0,1,0
221,2834,1,1,0,0,0
283,4065,1,1,0,0,0
257,1043,1,0,1,0,0
138,6518,1,1,0,0,0
299,2610,1,0,0,0,1
309,2073,1,1,0,0,0
103,3028,1,1,0,0,0
40,4286,1,1,0,0,0
243,2993,1,0,0,1,0
255,300,1,0,0,1,0
320,532,1,1,0,0,0
249,5552,1,0,0,1,0
57,3602,1,1,0,0,0
284,754,1,0,1,0,0
19,731,1,0,1,0,0
260,4676,1,0,0,0,1
13,222,1,1,0,0,0
263,1639,1,1,0,0,0
43,2446,1,0,1,0,0
178,2363,1,0,1,0,0
169,3718,1,0,0,1,0
172,4630,1,0,1,0,0
32,4051,1,0,0,1,0
35,5834,1,1,0,0,0
288,2116,1,1,0,0,0
270,3280,1,0,1,0,0
154,6398,1,0,0,0,1
149,4715,1,1,0,0,0
128,1006,1,0,1,0,0
68,1018,1,1,0,0,0
311,5973,1,0,1,0,0
255,91,1,0,1,0,0
308,6239,1,0,1,0,0
246,5093,1,0,1,0,0
57,3019,1,0,0,1,0
326,4953,1,1,0,0,0
289,4097,1,0,0,1,0
30,4556,1,0,1,0,0
20,3255,1,1,0,0,0
274,3061,1,0,0,0,1
42,1419,1,0,0,1,0
40,3698,1,0,0,1,0
184,6380,1,0,0,0,1
148,3694,1,0,1,0,0
309,2719,1,0,1,0,0
26,175,1,0,1,0,0
265,3315,1,0,0,0,1
265,6546,1,1,0,0,0
253,199,1,0,0,0,1
62,4945,1,0,0,0,1
118,5691,1,0,1,0,0
268,1685,1,0,0,0,1
50,1258,1,1,0,0,0
280,1210,1,0,1,0,0
257,420,1,0,0,0,1
282,2444,1,0,0,1,0
246,5489,1,1,0,0,0
41,4071,1,0,0,1,0
159,6350,1,0,0,0,1
306,2869,1,0,1,0,0
178,6236,1,0,0,0,1
295,4153,1,0,0,1,0
250,1196,1,0,1,0,0
70,5254,1,0,1,0,0
216,1755,1,0,1,0,0
14,14,1,0,0,1,0
265,5956,1,0,1,0,0
154,3630,1,1,0,0,0
13,368,1,1,0,0,0
80,5571,1,0,0,0,1
48,453,1,0,1,0,0
62,818,1,1,0,0,0
231,1588,1,0,1,0,0
7,5106,1,0,0,1,0
268,4968,1,0,1,0,0
258,4509,1,0,0,1,0
306,6682,1,1,0,0,0
83,6231,1,0,0,1,0
159,6498,1,0,1,0,0
313,2385,1,1,0,0,0
101,4707,1,0,0,1,0
305,5829,1,0,0,0,1
213,917,1,0,0,1,0
26,5562,1,1,0,0,0
59,3639,1,0,0,1,0
284,1497,1,1,0,0,0
329,6321,1,0,0,1,0
24,3370,1,0,0,1,0
141,4689,1,0,0,0,1
178,4662,1,0,0,1,0
231,2176,1,0,1,0,0
138,2251,1,0,1,0,0
62,6269,1,0,0,0,1
244,2369,1,0,1,0,0
312,5229,1,1,0,0,0
9,2585,1,0,1,0,0
295,3815,1,1,0,0,0
43,4941,1,0,1,0,0
57,25,1,1,0,0,0
194,4706,1,0,0,1,0
16,4319,1,0,0,0,1
253,2639,1,0,1,0,0
323,432,1,0,1,0,0
57,992,1,0,0,1,0
221,2584,1,0,0,1,0
20,3505,1,1,0,0,0
306,3311,1,0,0,1,0
200,6293,1,0,1,0,0
125,4415,1,0,1,0,0
164,1900,1,0,0,0,1
143,2526,1,0,0,1,0
128,3501,1,1,0,0,0
11,3235,1,0,1,0,0
103,1846,1,0,0,0,1
178,3930,1,0,0,0,1
309,585,1,1,0,0,0
247,996,1,0,1,0,0
309,5213,1,1,0,0,0
22,6036,1,0,1,0,0
305,1226,1,0,0,1,0
30,1666,1,1,0,0,0
225,1631,1,1,0,0,0
16,4068,1,0,0,0,1
154,3776,1,1,0,0,0
220,945,1,0,0,0,1
119,5677,1,0,0,0,1
20,2327,1,0,1,0,0
150,813,1,0,0,1,0
278,6202,1,0,1,0,0
2,2253,1,0,0,0,1
57,261,1,0,1,0,0
174,593,1,0,1,0,0
154,6250,1,1,0,0,0
268,1933,1,0,1,0,0
309,5609,1,0,0,1,0
319,1932,1,1,0,0,0
2,2649,1,0,0,1,0
125,2508,1,0,0,1,0
333,1834,1,0,0,0,1
262,477,1,0,0,1,0
305,912,1,0,0,0,1
265,2726,1,0,0,0,1
112,14,1,0,1,0,0
141,6259,1,0,1,0,0
295,2101,1,1,0,0,0
9,4157,1,0,1,0,0
288,1860,1,0,0,1,0
268,4969,1,0,0,0,1
282,4211,1,1,0,0,0
176,5361,1,1,0,0,0
176,3060,1,1,0,0,0
32,4780,1,0,0,1,0
323,184,1,0,0,1,0
3,901,1,0,0,1,0
210,3387,1,1,0,0,0
233,5207,1,0,0,1,0
326,4222,1,1,0,0,0
43,1711,1,1,0,0,0
250,1446,1,1,0,0,0
303,5208,1,0,0,1,0
263,7029,1,0,0,0,1
28,204,1,0,0,0,1
244,3936,1,1,0,0,0
19,1104,1,1,0,0,0
43,4213,1,0,1,0,0
59,658,1,0,0,1,0
61,270,1,0,1,0,0
156,2348,1,0,0,1,0
268,393,1,1,0,0,0
17,5208,1,0,0,0,1
284,5170,1,0,1,0,0
276,5133,1,0,0,0,1
96,2943,1,0,0,1,0
285,1797,1,0,0,1,0
208,618,1,0,0,0,1
92,4200,1,0,0,1,0
280,5819,1,0,0,0,1
305,5182,1,0,0,1,0
16,1032,1,1,0,0,0
277,1226,1,0,1,0,0
126,278,1,1,0,0,0
186,2599,1,0,0,0,1
258,324,1,1,0,0,0
258,5576,1,0,0,0,1
280,6408,1,0,0,0,1
49,4974,1,0,0,0,1
332,267,1,0,0,1,0
258,3525,1,1,0,0,0
243,3581,1,0,0,1,0
228,252,1,0,0,0,1
204,978,1,0,0,0,1
38,1588,1,0,1,0,0
138,2645,1,0,1,0,0
281,5742,1,1,0,0,0
44,317,1,0,0,0,1
135,4091,1,0,0,0,1
294,1923,1,0,1,0,0
213,2528,1,0,1,0,0
161,5703,1,0,0,0,1
306,6202,1,0,0,1,0
262,3979,1,0,0,0,1
42,6359,1,0,1,0,0
287,1421,1,0,0,0,1
172,5220,1,1,0,0,0
66,1460,1,0,0,1,0
221,2103,1,0,0,0,1
233,1472,1,0,0,0,1
41,3484,1,1,0,0,0
66,540,1,0,1,0,0
288,2595,1,1,0,0,0
242,1013,1,0,1,0,0
13,2871,1,1,0,0,0
270,1623,1,0,0,1,0
47,698,1,0,0,1,0
261,1497,1,1,0,0,0
279,6307,1,0,0,0,1
48,4709,1,1,0,0,0
265,4973,1,0,1,0,0
183,5133,1,1,0,0,0
115,6125,1,0,1,0,0
159,3462,1,1,0,0,0
178,1773,1,0,1,0,0
284,5814,1,1,0,0,0
112,7258,1,0,0,1,0
24,2588,1,0,0,1,0
129,1786,1,0,0,1,0
284,2334,1,1,0,0,0
302,28,1,1,0,0,0
266,504,1,1,0,0,0
223,2869,1,0,0,0,1
299,5981,1,0,0,0,1
241,1174,1,0,1,0,0
120,2158,1,1,0,0,0
305,2938,1,0,0,1,0
82,311,1,0,1,0,0
14,3193,1,1,0,0,0
221,701,1,1,0,0,0
33,3051,1,0,0,1,0
47,2107,1,1,0,0,0
315,1421,1,0,0,1,0
26,1014,1,1,0,0,0
210,960,1,0,0,1,0
212,4474,1,0,0,0,1
44,1642,1,1,0,0,0
11,1328,1,0,0,0,1
137,1877,1,0,1,0,0
278,3118,1,0,1,0,0
5,3643,1,0,1,0,0
258,4841,1,1,0,0,0
233,40,1,0,0,0,1
284,1016,1,0,1,0,0
17,146,1,1,0,0,0
57,2764,1,0,0,0,1
265,5228,1,0,0,1,0
262,2517,1,1,0,0,0
309,3788,1,1,0,0,0
20,399,1,0,0,0,1
125,6320,1,1,0,0,0
18,245,1,0,1,0,0
30,6857,1,0,0,1,0
7,1620,1,0,0,0,1
2,2983,1,0,0,0,1
44,5515,1,0,0,1,0
146,382,1,1,0,0,0
264,865,1,0,0,1,0
141,3225,1,0,1,0,0
36,66,1,1,0,0,0
33,509,1,0,0,1,0
210,32,1,0,1,0,0
84,312,1,1,0,0,0
22,4465,1,1,0,0,0
167,3433,1,0,0,1,0
276,823,1,0,1,0,0
194,3473,1,0,0,1,0
171,4339,1,0,0,1,0
270,1769,1,0,0,1,0
169,4640,1,0,0,0,1
130,3062,1,1,0,0,0
233,4618,1,0,0,0,1
99,1303,1,1,0,0,0
309,4626,1,0,0,0,1
18,1319,1,1,0,0,0
174,5986,1,1,0,0,0
33,1875,1,0,1,0,0
32,211,1,0,0,1,0
284,6882,1,0,0,1,0
288,3774,1,1,0,0,0
323,1999,1,0,0,0,1
243,3247,1,0,1,0,0
178,1045,1,0,1,0,0
22,1962,1,0,0,1,0
284,3909,1,0,0,1,0
225,1381,1,0,1,0,0
22,3480,1,1,0,0,0
249,6288,1,1,0,0,0
42,280,1,0,1,0,0
128,4965,1,0,0,1,0
186,7110,1,1,0,0,0
36,6158,1,0,0,0,1
128,916,1,0,0,0,1
230,6314,1,0,0,1,0
285,4687,1,0,0,1,0
329,5002,1,0,1,0,0
231,5650,1,1,0,0,0
305,4114,1,1,0,0,0
247,850,1,0,0,1,0
19,5458,1,0,0,1,0
58,91,1,0,1,0,0
75,1003,1,1,0,0,0
326,1334,1,0,1,0,0
62,3629,1,0,0,0,1
243,1924,1,0,0,1,0
295,1908,1,1,0,0,0
72,352,1,1,0,0,0
309,3642,1,0,1,0,0
57,6241,1,0,0,1,0
306,1295,1,0,0,1,0
280,582,1,0,0,0,1
240,3766,1,0,0,1,0
258,2290,1,0,0,1,0
323,5727,1,0,0,1,0
247,2773,1,0,0,1,0
281,5159,1,0,0,1,0
102,4166,1,0,0,0,1
309,1091,1,0,0,0,1
284,4102,1,0,0,0,1
233,891,1,0,0,0,1
20,5557,1,0,0,1,0
20,4824,1,0,0,1,0
264,4062,1,0,1,0,0
33,7267,1,0,1,0,0
128,5553,1,0,1,0,0
265,602,1,0,0,0,1
302,4634,1,1,0,0,0
20,253,1,0,0,0,1
176,2137,1,0,0,1,0
328,3130,1,1,0,0,0
268,309,1,0,0,0,1
230,1657,1,0,0,1,0
309,4376,1,1,0,0,0
146,4788,1,0,0,1,0
263,2955,1,0,0,0,1
280,4440,1,0,0,0,1
167,3183,1,0,1,0,0
26,4100,1,0,1,0,0
60,1824,1,0,1,0,0
315,398,1,0,1,0,0
20,5891,1,0,0,1,0
33,4035,1,1,0,0,0
1,798,1,0,0,0,1
233,1729,1,0,0,0,1
50,2430,1,0,0,0,1
149,3730,1,0,0,0,1
288,1131,1,1,0,0,0
305,2689,1,0,0,1,0
276,6312,1,0,0,1,0
247,5079,1,1,0,0,0
232,5385,1,0,0,0,1
293,5587,1,1,0,0,0
225,1047,1,0,1,0,0
118,1539,1,0,1,0,0
83,6230,1,0,1,0,0
156,488,1,0,0,0,1
148,10,1,0,0,0,1
121,6666,1,1,0,0,0
8,4226,1,0,0,0,1
210,1499,1,0,1,0,0
13,4108,1,0,0,0,1
79,2831,1,0,0,0,1
18,1799,1,0,1,0,0
128,666,1,0,0,0,1
269,406,1,1,0,0,0
101,3868,1,0,1,0,0
125,3430,1,0,0,1,0
284,1350,1,1,0,0,0
323,6314,1,0,0,0,1
20,1093,1,0,0,1,0
18,4209,1,0,1,0,0
268,1204,1,0,1,0,0
282,222,1,0,0,1,0
52,3785,1,1,0,0,0
18,2970,1,0,1,0,0
159,5429,1,1,0,0,0
292,687,1,0,0,1,0
331,6885,1,0,0,1,0
280,977,1,0,0,1,0
305,1955,1,1,0,0,0
17,147,1,0,1,0,0
231,1109,1,0,1,0,0
194,4457,1,0,0,1,0
55,6016,1,0,0,0,1
40,289,1,1,0,0,0
38,4331,1,0,0,1,0
276,574,1,0,0,0,1
51,3070,1,1,0,0,0
40,6838,1,0,0,1,0
6,1051,1,1,0,0,0
323,4889,1,0,1,0,0
316,1868,1,1,0,0,0
6,3748,1,0,1,0,0
14,1142,1,0,0,1,0
257,421,1,0,0,1,0
41,6623,1,0,0,1,0
284,4581,1,1,0,0,0
184,4134,1,0,1,0,0
149,3876,1,0,0,1,0
138,701,1,0,1,0,0
41,1820,1,1,0,0,0
154,618,1,0,0,0,1
284,3993,1,0,0,0,1
247,1790,1,0,1,0,0
184,2228,1,0,1,0,0
309,2074,1,0,0,1,0
299,6181,1,0,1,0,0
22,4464,1,0,0,0,1
186,6668,1,0,0,1,0
9,2190,1,1,0,0,0
123,4919,1,0,0,1,0
264,1173,1,0,0,0,1
9,550,1,0,1,0,0
67,3333,1,0,0,1,0
274,770,1,1,0,0,0
98,141,1,1,0,0,0
253,1656,1,0,0,0,1
43,5280,1,1,0,0,0
88,4425,1,0,0,0,1
278,214,1,0,0,0,1
143,3595,1,1,0,0,0
39,371,1,0,1,0,0
137,6284,1,0,1,0,0
43,3625,1,1,0,0,0
96,4266,1,0,0,1,0
76,1783,1,1,0,0,0
20,5807,1,0,0,1,0
194,3869,1,1,0,0,0
331,67,1,0,0,1,0
332,2268,1,0,1,0,0
302,6206,1,0,1,0,0
309,1340,1,0,1,0,0
30,6710,1,0,0,0,1
118,347,1,0,0,0,1
315,252,1,0,0,1,0
242,1743,1,0,1,0,0
282,368,1,0,0,0,1
221,3567,1,0,0,1,0
331,2678,1,0,1,0,0
207,5947,1,0,0,0,1
30,3238,1,0,0,1,0
242,3795,1,1,0,0,0
128,270,1,0,0,1,0
284,6403,1,0,0,0,1
306,3062,1,0,0,0,1
219,5303,1,0,0,0,1
22,1629,1,0,0,0,1
207,2328,1,0,1,0,0
18,7044,1,1,0,0,0
132,14,1,0,1,0,0
38,135,1,0,0,0,1
92,5914,1,0,0,1,0
284,6153,1,0,0,0,1
88,5742,1,0,1,0,0
47,3370,1,1,0,0,0
184,2562,1,0,0,0,1
284,6549,1,1,0,0,0
22,1233,1,0,0,1,0
256,4951,1,0,1,0,0
193,2584,1,1,0,0,0
119,7103,1,0,1,0,0
4,5429,1,0,1,0,0
43,4942,1,0,1,0,0
89,867,1,1,0,0,0
294,2511,1,0,0,1,0
19,5791,1,0,0,0,1
50,1113,1,1,0,0,0
242,2331,1,0,0,0,1
313,1650,1,1,0,0,0
26,2082,1,0,1,0,0
221,2583,1,0,0,0,1
172,6203,1,1,0,0,0
302,5952,1,1,0,0,0
41,2750,1,0,1,0,0
57,1050,1,0,0,1,0
331,2928,1,0,0,1,0
249,4236,1,0,1,0,0
128,3502,1,0,0,1,0
38,1838,1,0,0,1,0
21,4533,1,0,0,0,1
101,4060,1,0,0,0,1
29,1170,1,1,0,0,0
281,2124,1,0,1,0,0
115,4802,1,0,0,0,1
1,6141,1,1,0,0,0
262,4172,1,0,1,0,0
169,4391,1,0,0,1,0
316,2060,1,0,0,1,0
204,2506,1,0,0,1,0
250,1051,1,0,0,0,1
185,1150,1,0,0,1,0
141,7181,1,0,0,1,0
200,5956,1,0,1,0,0
86,1645,1,0,1,0,0
32,4050,1,1,0,0,0
184,4863,1,0,1,0,0
263,3885,1,0,0,0,1
62,1095,1,0,0,0,1
72,2986,1,0,0,0,1
305,3277,1,1,0,0,0
268,788,1,1,0,0,0
194,4311,1,0,0,0,1
30,4555,1,0,0,1,0
4,3857,1,1,0,0,0
18,2387,1,1,0,0,0
65,589,1,0,1,0,0
100,5842,1,0,0,1,0
62,6268,1,0,0,1,0
324,5040,1,0,0,0,1
249,5803,1,0,0,0,1
222,4456,1,0,1,0,0
33,1000,1,0,0,0,1
83,5642,1,0,0,0,1
47,802,1,1,0,0,0
30,6127,1,1,0,0,0
172,2726,1,1,0,0,0
284,4977,1,0,0,1,0
7,3929,1,0,0,1,0
316,1472,1,0,0,1,0
30,3821,1,0,1,0,0
27,328,1,0,0,0,1
130,3791,1,0,0,0,1
250,3352,1,1,0,0,0
73,4147,1,1,0,0,0
285,999,1,0,0,0,1
219,4715,1,1,0,0,0
284,6299,1,1,0,0,0
24,3767,1,0,0,1,0
148,6780,1,0,0,0,1
159,1890,1,0,1,0,0
83,6376,1,0,0,0,1
253,1906,1,0,1,0,0
79,548,1,1,0,0,0
62,817,1,0,0,1,0
33,843,1,1,0,0,0
13,5176,1,0,0,1,0
252,6278,1,0,0,1,0
41,5056,1,0,0,0,1
22,5302,1,1,0,0,0
141,2970,1,1,0,0,0
102,1526,1,0,1,0,0
62,3962,1,1,0,0,0
221,1995,1,0,0,0,1
66,4691,1,1,0,0,0
210,377,1,0,1,0,0
18,974,1,1,0,0,0
43,53,1,1,0,0,0
137,1001,1,0,0,0,1
57,5319,1,0,0,0,1
268,642,1,0,0,1,0
87,1604,1,0,0,0,1
125,1275,1,0,0,0,1
280,6158,1,0,0,1,0
101,4310,1,0,1,0,0
26,5563,1,1,0,0,0
24,2837,1,1,0,0,0
284,1496,1,0,0,0,1
119,2642,1,0,0,0,1
305,5432,1,0,0,1,0
321,5586,1,1,0,0,0
284,3068,1,0,0,1,0
199,750,1,0,0,1,0
320,3943,1,0,0,1,0
326,1725,1,0,0,0,1
284,419,1,0,1,0,0
109,6511,1,0,0,0,1
305,3470,1,0,0,0,1
82,5072,1,1,0,0,0
18,2580,1,0,1,0,0
92,975,1,0,1,0,0
172,5363,1,1,0,0,0
19,2957,1,0,0,0,1
326,4367,1,0,1,0,0
263,4724,1,0,1,0,0
265,749,1,1,0,0,0
274,1151,1,1,0,0,0
250,176,1,0,1,0,0
41,3539,1,0,0,0,1
303,4222,1,0,0,1,0
242,975,1,1,0,0,0
223,5614,1,0,1,0,0
4,285,1,1,0,0,0
276,2582,1,0,1,0,0
41,5050,1,0,0,0,1
40,3162,1,0,0,1,0
27,2904,1,0,0,0,1
158,1399,1,1,0,0,0
6,1838,1,1,0,0,0
27,5400,1,0,0,0,1
42,3466,1,0,0,0,1
38,5061,1,1,0,0,0
223,1496,1,0,1,0,0
32,2876,1,0,0,0,1
285,2630,1,0,0,1,0
269,3187,1,1,0,0,0
6,2177,1,0,0,1,0
20,504,1,0,0,1,0
62,4552,1,0,0,1,0
61,1417,1,1,0,0,0
4,3717,1,1,0,0,0
270,3673,1,0,1,0,0
30,1075,1,0,1,0,0
43,1856,1,0,1,0,0
103,1061,1,0,0,0,1
302,3790,1,0,0,1,0
306,3847,1,0,0,1,0
173,3975,1,1,0,0,0
131,3776,1,0,1,0,0
306,4186,1,1,0,0,0
67,3088,1,0,1,0,0
82,2180,1,0,0,1,0
178,7164,1,0,0,0,1
82,3165,1,1,0,0,0
200,1497,1,0,0,0,1
200,4047,1,0,1,0,0
315,4772,1,1,0,0,0
305,1563,1,0,1,0,0
52,1489,1,0,0,0,1
82,5718,1,0,0,1,0
172,2471,1,1,0,0,0
62,5287,1,1,0,0,0
230,148,1,0,0,1,0
62,2645,1,0,0,0,1
263,5063,1,0,0,1,0
186,552,1,0,0,0,1
284,1357,1,0,0,1,0
118,932,1,0,0,1,0
222,6368,1,0,1,0,0
19,538,1,1,0,0,0
88,378,1,0,0,1,0
178,4522,1,1,0,0,0
128,4572,1,0,0,1,0
157,4551,1,1,0,0,0
232,994,1,0,0,1,0
264,5240,1,0,1,0,0
235,3665,1,0,0,0,1
328,3135,1,0,0,1,0
20,1341,1,1,0,0,0
156,2543,1,0,0,0,1
154,1472,1,0,0,0,1
22,4853,1,0,0,1,0
228,2430,1,0,1,0,0
194,2405,1,0,0,1,0
183,6842,1,0,0,1,0
185,4042,1,0,1,0,0
102,3437,1,0,0,0,1
242,1354,1,0,0,0,1
263,1240,1,0,0,0,1
130,1546,1,0,0,1,0
41,3143,1,0,0,1,0
50,4002,1,0,1,0,0
257,5986,1,1,0,0,0
42,1809,1,0,1,0,0
138,6850,1,0,0,1,0
258,7144,1,1,0,0,0
18,2976,1,1,0,0,0
212,178,1,0,0,1,0
115,5283,1,1,0,0,0
41,1432,1,0,0,0,1
323,5334,1,0,0,1,0
186,218,1,0,0,0,1
184,168,1,0,0,0,1
321,4263,1,1,0,0,0
244,4866,1,0,0,0,1
306,1740,1,0,1,0,0
264,1176,1,1,0,0,0
278,5418,1,0,0,1,0
305,4455,1,0,0,0,1
220,1086,1,1,0,0,0
268,4578,1,0,0,0,1
16,637,1,1,0,0,0
244,5455,1,0,1,0,0
43,1126,1,1,0,0,0
146,2879,1,0,1,0,0
42,7143,1,0,0,1,0
223,629,1,0,0,1,0
50,6647,1,0,0,0,1
233,6279,1,0,0,0,1
87,6402,1,1,0,0,0
315,5611,1,0,0,0,1
316,601,1,0,0,1,0
321,380,1,0,0,0,1
219,3341,1,0,0,0,1
323,439,1,0,0,1,0
18,100,1,0,1,0,0
194,5435,1,0,0,0,1
210,31,1,0,0,1,0
30,577,1,1,0,0,0
253,4740,1,0,1,0,0
210,6134,1,1,0,0,0
2,3964,1,0,1,0,0
192,2652,1,1,0,0,0
260,139,1,0,1,0,0
16,241,1,1,0,0,0
19,2227,1,0,1,0,0
103,5075,1,1,0,0,0
80,923,1,0,1,0,0
221,5706,1,1,0,0,0
253,1515,1,1,0,0,0
57,518,1,0,0,0,1
265,1749,1,0,0,0,1
242,5368,1,0,0,1,0
263,2225,1,0,0,1,0
200,6684,1,0,0,1,0
48,117,1,0,1,0,0
242,6207,1,0,0,0,1
45,2281,1,1,0,0,0
82,310,1,0,1,0,0
39,1294,1,0,0,0,1
33,2323,1,0,0,1,0
41,1828,1,1,0,0,0
154,1868,1,0,0,1,0
29,50,1,0,0,1,0
221,1263,1,1,0,0,0
184,3544,1,0,1,0,0
257,569,1,0,0,1,0
309,2079,1,1,0,0,0
284,7278,1,0,0,1,0
109,7100,1,0,1,0,0
43,183,1,1,0,0,0
128,2665,1,1,0,0,0
148,1647,1,0,0,1,0
253,5475,1,1,0,0,0
316,3381,1,0,1,0,0
143,5024,1,0,1,0,0
332,3447,1,0,0,1,0
210,1748,1,0,1,0,0
68,2280,1,0,0,0,1
262,4565,1,0,0,0,1
305,3720,1,0,0,0,1
329,1275,1,1,0,0,0
275,3244,1,1,0,0,0
1,3307,1,0,0,1,0
128,5806,1,1,0,0,0
192,3833,1,1,0,0,0
284,2925,1,0,0,0,1
157,4947,1,1,0,0,0
2,6073,1,0,0,1,0
114,7143,1,0,1,0,0
19,1243,1,1,0,0,0
265,603,1,0,0,0,1
66,4359,1,0,0,0,1
174,508,1,0,0,1,0
16,4650,1,0,1,0,0
9,690,1,1,0,0,0
191,128,1,1,0,0,0
100,7027,1,0,0,1,0
128,5410,1,0,1,0,0
107,3929,1,0,1,0,0
231,5707,1,0,0,1,0
253,4886,1,0,1,0,0
28,2368,1,0,0,1,0
181,2354,1,0,0,0,1
123,112,1,1,0,0,0
332,7066,1,0,0,1,0
181,1765,1,0,0,1,0
263,624,1,0,0,1,0
57,2569,1,0,0,0,1
159,385,1,1,0,0,0
333,4137,1,1,0,0,0
128,1484,1,0,0,0,1
257,173,1,1,0,0,0
26,6541,1,0,1,0,0
44,1645,1,0,0,1,0
297,5026,1,0,0,0,1
284,7132,1,0,0,0,1
30,827,1,1,0,0,0
82,3415,1,0,0,1,0
183,6592,1,0,0,1,0
284,169,1,0,1,0,0
258,714,1,1,0,0,0
49,671,1,0,1,0,0
148,5711,1,1,0,0,0
61,2090,1,0,1,0,0
149,3535,1,0,0,0,1
77,427,1,0,1,0,0
315,989,1,1,0,0,0
131,439,1,0,1,0,0
332,5158,1,0,0,0,1
217,2666,1,1,0,0,0
151,321,1,0,0,1,0
22,4123,1,1,0,0,0
45,3904,1,1,0,0,0
18,1512,1,1,0,0,0
